TP-LINK_3625 1.1818182;TP-LINK_E7D2 1.1212121;TP-LINK_35EB 1.1212121;TP-LINK_5958 1.3333333;TP-LINK_3051 1.0000000;Four-Faith-2 1.3030303;Four-Faith-3 1.3030303;
TP-LINK_3051 1.0000000;Four-Faith-2 1.5000000;Four-Faith-3 1.2812500;TP-LINK_E7D2 1.1875000;TP-LINK_3625 1.2187500;TP-LINK_5958 1.5312500;TP-LINK_35EB 1.1562500;
TP-LINK_3051 1.0000000;Four-Faith-2 1.4375000;TP-LINK_35EB 1.1562500;TP-LINK_5958 1.5312500;TP-LINK_E7D2 1.1875000;Four-Faith-3 1.3125000;TP-LINK_3625 1.2187500;
TP-LINK_35EB 1.0857143;Four-Faith-3 1.2285714;TP-LINK_3051 1.0000000;Four-Faith-2 1.3714286;TP-LINK_3625 1.1142857;TP-LINK_E7D2 1.0857143;TP-LINK_5958 1.3142857;
Four-Faith-2 1.4545455;TP-LINK_5958 1.3636364;TP-LINK_35EB 1.1212121;TP-LINK_3625 1.1818182;TP-LINK_3051 1.0000000;TP-LINK_E7D2 1.1515152;Four-Faith-3 1.3030303;
TP-LINK_3051 1.0000000;TP-LINK_5958 1.5151515;TP-LINK_E7D2 1.1515152;Four-Faith-2 1.4545455;TP-LINK_3625 1.2121212;TP-LINK_35EB 1.1212121;Four-Faith-3 1.2424242;
TP-LINK_35EB 1.1428571;TP-LINK_E7D2 1.0000000;Four-Faith-3 1.2000000;Four-Faith-2 1.3714286;TP-LINK_3051 1.1142857;TP-LINK_5958 1.4285714;TP-LINK_3625 1.1142857;
TP-LINK_3051 1.0000000;Four-Faith-2 1.6129032;TP-LINK_E7D2 1.0645161;TP-LINK_3625 1.1290323;TP-LINK_5958 1.5483871;TP-LINK_35EB 1.1935484;Four-Faith-3 1.3225806;
TP-LINK_E7D2 1.0312500;TP-LINK_3051 1.0000000;Four-Faith-3 1.2187500;TP-LINK_35EB 1.1562500;TP-LINK_3625 1.0312500;TP-LINK_5958 1.4687500;Four-Faith-2 1.5937500;
Four-Faith-2 1.6451613;TP-LINK_5958 1.5161290;TP-LINK_3051 1.0322581;TP-LINK_E7D2 1.0967742;TP-LINK_35EB 1.0967742;TP-LINK_3625 1.0000000;Four-Faith-3 1.3225806;
TP-LINK_35EB 1.1612903;Four-Faith-3 1.2903226;TP-LINK_5958 1.5483871;Four-Faith-2 1.6129032;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0645161;TP-LINK_E7D2 1.0645161;
TP-LINK_35EB 1.1935484;TP-LINK_E7D2 1.0645161;TP-LINK_3625 1.0322581;Four-Faith-3 1.2903226;TP-LINK_5958 1.5161290;TP-LINK_3051 1.0000000;Four-Faith-2 1.6129032;
Four-Faith-3 1.1250000;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;Four-Faith-2 1.4687500;TP-LINK_5958 1.5000000;TP-LINK_3051 1.0000000;TP-LINK_35EB 1.1562500;
Four-Faith-2 1.5312500;TP-LINK_E7D2 1.0312500;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0000000;Four-Faith-3 1.2187500;TP-LINK_35EB 1.1562500;TP-LINK_5958 1.5312500;
Four-Faith-3 1.2580645;TP-LINK_E7D2 1.0000000;TP-LINK_35EB 1.1612903;TP-LINK_5958 1.4516129;TP-LINK_3625 1.0322581;Four-Faith-2 1.6451613;TP-LINK_3051 1.0645161;
TP-LINK_E7D2 1.0312500;Four-Faith-2 1.5000000;TP-LINK_35EB 1.1250000;Four-Faith-3 1.1562500;TP-LINK_3625 1.0000000;TP-LINK_5958 1.5312500;TP-LINK_3051 1.0312500;
TP-LINK_5958 1.5161290;TP-LINK_E7D2 1.0645161;Four-Faith-2 1.5806452;TP-LINK_3051 1.0645161;Four-Faith-3 1.2580645;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1612903;
TP-LINK_5958 1.4838710;Four-Faith-3 1.2580645;TP-LINK_3051 1.0000000;TP-LINK_E7D2 1.0645161;TP-LINK_3625 1.0322581;Four-Faith-2 1.5806452;TP-LINK_35EB 1.1935484;
TP-LINK_5958 1.5000000;Four-Faith-3 1.2500000;TP-LINK_E7D2 1.0625000;Four-Faith-2 1.4375000;TP-LINK_35EB 1.1250000;TP-LINK_3051 1.0000000;TP-LINK_3625 1.0000000;
TP-LINK_35EB 1.1250000;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;TP-LINK_5958 1.4687500;Four-Faith-2 1.4687500;TP-LINK_E7D2 1.0312500;Four-Faith-3 1.2187500;
TP-LINK_5958 1.5161290;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1935484;Four-Faith-2 1.6129032;TP-LINK_E7D2 1.0645161;Four-Faith-3 1.2903226;TP-LINK_3051 1.0322581;
TP-LINK_3051 1.1875000;TP-LINK_3625 1.0000000;Four-Faith-2 1.5625000;TP-LINK_5958 1.4687500;TP-LINK_E7D2 1.0312500;Four-Faith-3 1.2500000;TP-LINK_35EB 1.1250000;
TP-LINK_3051 1.0000000;TP-LINK_E7D2 1.0000000;TP-LINK_3625 1.0000000;Four-Faith-2 1.5625000;Four-Faith-3 1.2500000;TP-LINK_5958 1.4687500;TP-LINK_35EB 1.0937500;
TP-LINK_5958 1.4687500;Four-Faith-2 1.5937500;TP-LINK_E7D2 1.0000000;Four-Faith-3 1.2187500;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0312500;
TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0645161;TP-LINK_35EB 1.1935484;TP-LINK_3051 1.0645161;Four-Faith-2 1.6129032;Four-Faith-3 1.2580645;TP-LINK_5958 1.5483871;
TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0000000;Four-Faith-3 1.2500000;TP-LINK_5958 1.4375000;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;Four-Faith-2 1.5312500;
Four-Faith-2 1.5312500;TP-LINK_3625 1.0000000;Four-Faith-3 1.2187500;TP-LINK_3051 1.0000000;TP-LINK_E7D2 1.0312500;TP-LINK_5958 1.4687500;TP-LINK_35EB 1.1250000;
Four-Faith-3 1.2187500;TP-LINK_3625 1.0000000;TP-LINK_5958 1.5000000;TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0312500;TP-LINK_E7D2 1.0312500;Four-Faith-2 1.4687500;
TP-LINK_3051 1.0000000;Four-Faith-2 1.6129032;TP-LINK_3625 1.0322581;Four-Faith-3 1.1612903;TP-LINK_E7D2 1.0000000;TP-LINK_35EB 1.1935484;TP-LINK_5958 1.5161290;
TP-LINK_5958 1.4687500;TP-LINK_E7D2 1.0312500;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;Four-Faith-2 1.5625000;Four-Faith-3 1.2187500;TP-LINK_35EB 1.1562500;
Four-Faith-3 1.2187500;Four-Faith-2 1.4687500;TP-LINK_5958 1.4687500;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1250000;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;
TP-LINK_5958 1.5161290;TP-LINK_3625 1.0322581;TP-LINK_35EB 1.1935484;Four-Faith-3 1.2580645;TP-LINK_3051 1.0000000;Four-Faith-2 1.6129032;TP-LINK_E7D2 1.0645161;
TP-LINK_E7D2 1.0312500;Four-Faith-2 1.5625000;Four-Faith-3 1.2187500;TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0312500;TP-LINK_5958 1.4687500;TP-LINK_3625 1.0000000;
TP-LINK_5958 1.4687500;TP-LINK_3051 1.0312500;TP-LINK_E7D2 1.0312500;Four-Faith-3 1.2187500;TP-LINK_35EB 1.1562500;Four-Faith-2 1.5625000;TP-LINK_3625 1.0000000;
TP-LINK_E7D2 1.0312500;TP-LINK_5958 1.4687500;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0312500;Four-Faith-2 1.5937500;TP-LINK_35EB 1.1562500;Four-Faith-3 1.2187500;
TP-LINK_5958 1.5666667;TP-LINK_3625 1.0000000;Four-Faith-2 1.6666667;TP-LINK_E7D2 1.1000000;Four-Faith-3 1.3000000;TP-LINK_3051 1.1333333;TP-LINK_35EB 1.2333333;
Four-Faith-2 1.4062500;Four-Faith-3 1.2187500;TP-LINK_5958 1.4687500;TP-LINK_35EB 1.1250000;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0312500;TP-LINK_E7D2 1.0312500;
TP-LINK_E7D2 1.0312500;TP-LINK_5958 1.4687500;TP-LINK_3051 1.0000000;Four-Faith-3 1.2187500;TP-LINK_35EB 1.1562500;TP-LINK_3625 1.0000000;Four-Faith-2 1.5625000;
TP-LINK_5958 1.4687500;Four-Faith-2 1.5625000;TP-LINK_E7D2 1.0312500;TP-LINK_3051 1.0312500;TP-LINK_35EB 1.1562500;TP-LINK_3625 1.0000000;Four-Faith-3 1.2187500;
TP-LINK_5958 1.5161290;TP-LINK_3625 1.0000000;Four-Faith-2 1.6451613;TP-LINK_35EB 1.1612903;TP-LINK_E7D2 1.0967742;TP-LINK_3051 1.0322581;Four-Faith-3 1.2580645;
TP-LINK_5958 1.4687500;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;Four-Faith-2 1.5625000;Four-Faith-3 1.2187500;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1562500;
TP-LINK_E7D2 1.0000000;Four-Faith-2 1.5937500;Four-Faith-3 1.2187500;TP-LINK_3625 1.0000000;TP-LINK_5958 1.4687500;TP-LINK_3051 1.0312500;TP-LINK_35EB 1.1250000;
TP-LINK_E7D2 1.0312500;TP-LINK_3625 1.0000000;Four-Faith-3 1.2187500;Four-Faith-2 1.5625000;TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0312500;TP-LINK_5958 1.5000000;
TP-LINK_35EB 1.1562500;TP-LINK_3625 1.0625000;TP-LINK_5958 1.4375000;Four-Faith-3 1.2187500;TP-LINK_3051 1.0000000;TP-LINK_E7D2 1.0312500;Four-Faith-2 1.5625000;
TP-LINK_E7D2 1.0000000;Four-Faith-2 1.5625000;TP-LINK_35EB 1.1250000;TP-LINK_3051 1.0000000;TP-LINK_5958 1.4687500;TP-LINK_3625 1.0000000;Four-Faith-3 1.2187500;
TP-LINK_E7D2 1.0312500;Four-Faith-3 1.2187500;TP-LINK_35EB 1.1250000;TP-LINK_5958 1.4687500;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;Four-Faith-2 1.5937500;
TP-LINK_35EB 1.1562500;TP-LINK_E7D2 1.0312500;Four-Faith-2 1.5625000;TP-LINK_5958 1.5000000;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;Four-Faith-3 1.1250000;
Four-Faith-2 1.5625000;Four-Faith-3 1.2187500;TP-LINK_35EB 1.1562500;TP-LINK_E7D2 1.0000000;TP-LINK_3625 1.0000000;TP-LINK_5958 1.4687500;TP-LINK_3051 1.0312500;
Four-Faith-2 1.5625000;TP-LINK_5958 1.4687500;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1562500;Four-Faith-3 1.2187500;TP-LINK_3051 1.0312500;
TP-LINK_5958 1.4838710;TP-LINK_E7D2 1.0645161;Four-Faith-2 1.6129032;TP-LINK_35EB 1.1612903;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0645161;Four-Faith-3 1.2580645;
Four-Faith-3 1.2580645;TP-LINK_5958 1.5161290;TP-LINK_3625 1.0000000;Four-Faith-2 1.5806452;TP-LINK_35EB 1.1612903;TP-LINK_E7D2 1.0645161;TP-LINK_3051 1.0645161;
Four-Faith-3 1.3448276;Four-Faith-2 1.6896552;TP-LINK_5958 1.6206897;TP-LINK_35EB 1.2758621;TP-LINK_3625 1.0000000;TP-LINK_3051 1.1724138;TP-LINK_E7D2 1.1379310;
Four-Faith-3 1.2500000;TP-LINK_3625 1.0000000;Four-Faith-2 1.5625000;TP-LINK_35EB 1.1250000;TP-LINK_E7D2 1.0312500;TP-LINK_5958 1.5000000;TP-LINK_3051 1.0312500;
TP-LINK_35EB 1.1562500;Four-Faith-2 1.5312500;TP-LINK_3051 1.0312500;TP-LINK_E7D2 1.0312500;TP-LINK_5958 1.4687500;TP-LINK_3625 1.0000000;Four-Faith-3 1.2187500;
TP-LINK_3051 1.0312500;TP-LINK_E7D2 1.0312500;TP-LINK_5958 1.4687500;Four-Faith-2 1.5312500;Four-Faith-3 1.2187500;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1562500;
Four-Faith-2 1.5625000;Four-Faith-3 1.2187500;TP-LINK_3051 1.0000000;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;TP-LINK_5958 1.5000000;TP-LINK_35EB 1.1562500;
TP-LINK_3051 1.0000000;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1562500;TP-LINK_5958 1.5000000;Four-Faith-2 1.5625000;Four-Faith-3 1.2187500;
TP-LINK_3625 1.0000000;TP-LINK_3051 1.0312500;Four-Faith-3 1.2187500;TP-LINK_5958 1.4687500;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1250000;Four-Faith-2 1.4687500;
Four-Faith-3 1.2187500;TP-LINK_E7D2 1.0312500;TP-LINK_3625 1.0000000;Four-Faith-2 1.4687500;TP-LINK_35EB 1.1250000;TP-LINK_3051 1.0312500;TP-LINK_5958 1.4687500;
TP-LINK_3051 1.0312500;Four-Faith-2 1.4687500;TP-LINK_E7D2 1.0312500;TP-LINK_3625 1.0000000;TP-LINK_5958 1.4687500;TP-LINK_35EB 1.1250000;Four-Faith-3 1.2187500;
TP-LINK_3051 1.0312500;TP-LINK_E7D2 1.0312500;Four-Faith-3 1.2187500;TP-LINK_3625 1.0000000;Four-Faith-2 1.4687500;TP-LINK_5958 1.4687500;TP-LINK_35EB 1.1250000;
Four-Faith-2 1.6129032;TP-LINK_3051 1.0322581;TP-LINK_5958 1.5161290;TP-LINK_E7D2 1.0645161;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1612903;Four-Faith-3 1.2580645;
Four-Faith-2 1.6896552;TP-LINK_5958 1.6551724;TP-LINK_3625 1.0000000;TP-LINK_3051 1.1379310;TP-LINK_35EB 1.2413793;Four-Faith-3 1.3448276;TP-LINK_E7D2 1.1379310;
TP-LINK_35EB 1.2000000;Four-Faith-3 1.3000000;TP-LINK_3051 1.0000000;TP-LINK_E7D2 1.1000000;Four-Faith-2 1.6666667;TP-LINK_3625 1.0666667;TP-LINK_5958 1.5333333;
TP-LINK_5958 1.5161290;TP-LINK_E7D2 1.0645161;Four-Faith-2 1.5483871;TP-LINK_35EB 1.1935484;Four-Faith-3 1.2903226;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0645161;
Four-Faith-3 1.2187500;TP-LINK_5958 1.4687500;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0312500;Four-Faith-2 1.5000000;
Four-Faith-3 1.2580645;TP-LINK_5958 1.5161290;TP-LINK_3051 1.0645161;TP-LINK_E7D2 1.0645161;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1612903;Four-Faith-2 1.4516129;
Four-Faith-3 1.2580645;TP-LINK_5958 1.5161290;TP-LINK_35EB 1.1935484;TP-LINK_E7D2 1.0645161;TP-LINK_3051 1.0967742;TP-LINK_3625 1.0000000;Four-Faith-2 1.5161290;
Four-Faith-2 1.5000000;TP-LINK_35EB 1.1250000;TP-LINK_5958 1.4062500;Four-Faith-3 1.2500000;TP-LINK_E7D2 1.0312500;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;
TP-LINK_35EB 1.1612903;Four-Faith-3 1.2580645;TP-LINK_3051 1.0645161;TP-LINK_3625 1.0000000;TP-LINK_5958 1.4193548;Four-Faith-2 1.6129032;TP-LINK_E7D2 1.0645161;
Four-Faith-2 1.6129032;TP-LINK_35EB 1.1935484;Four-Faith-3 1.2580645;TP-LINK_5958 1.5161290;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0645161;TP-LINK_E7D2 1.0967742;
Four-Faith-2 1.6451613;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0645161;Four-Faith-3 1.2580645;TP-LINK_35EB 1.1612903;TP-LINK_5958 1.4838710;TP-LINK_E7D2 1.0967742;
TP-LINK_E7D2 1.0645161;Four-Faith-3 1.2580645;Four-Faith-2 1.5806452;TP-LINK_35EB 1.1935484;TP-LINK_3051 1.0322581;TP-LINK_5958 1.5161290;TP-LINK_3625 1.0000000;
TP-LINK_E7D2 1.0645161;TP-LINK_5958 1.5161290;Four-Faith-3 1.2580645;TP-LINK_3051 1.0967742;TP-LINK_3625 1.0000000;Four-Faith-2 1.5806452;TP-LINK_35EB 1.1612903;
Four-Faith-3 1.2187500;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0312500;Four-Faith-2 1.5312500;TP-LINK_5958 1.5000000;
TP-LINK_5958 1.4687500;TP-LINK_E7D2 1.0312500;TP-LINK_3625 1.0000000;Four-Faith-2 1.5625000;TP-LINK_3051 1.0625000;TP-LINK_35EB 1.1875000;Four-Faith-3 1.2187500;
TP-LINK_5958 1.5483871;Four-Faith-2 1.5806452;TP-LINK_35EB 1.2258065;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0645161;Four-Faith-3 1.2580645;TP-LINK_3051 1.0645161;
TP-LINK_E7D2 1.1785714;Four-Faith-3 1.3928571;Four-Faith-2 1.7857143;TP-LINK_3051 1.2142857;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.3214286;TP-LINK_5958 1.7142857;
TP-LINK_E7D2 1.0312500;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1562500;TP-LINK_5958 1.4687500;Four-Faith-3 1.2187500;Four-Faith-2 1.5625000;
TP-LINK_5958 1.5806452;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0322581;Four-Faith-2 1.5483871;TP-LINK_3051 1.0967742;TP-LINK_35EB 1.1935484;Four-Faith-3 1.2580645;
TP-LINK_3625 1.0000000;TP-LINK_3051 1.0967742;TP-LINK_35EB 1.1935484;Four-Faith-3 1.2580645;TP-LINK_5958 1.5806452;TP-LINK_E7D2 1.0645161;Four-Faith-2 1.5806452;
Four-Faith-3 1.2580645;TP-LINK_3051 1.0645161;TP-LINK_E7D2 1.0645161;TP-LINK_5958 1.5483871;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1612903;Four-Faith-2 1.6129032;
Four-Faith-3 1.2187500;TP-LINK_E7D2 1.0312500;Four-Faith-2 1.5625000;TP-LINK_3051 1.0312500;TP-LINK_35EB 1.1562500;TP-LINK_5958 1.5000000;TP-LINK_3625 1.0000000;
Four-Faith-2 1.6129032;TP-LINK_3051 1.0645161;TP-LINK_E7D2 1.0645161;Four-Faith-3 1.2580645;TP-LINK_5958 1.5161290;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1935484;
TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1935484;TP-LINK_5958 1.5483871;TP-LINK_3051 1.0000000;TP-LINK_E7D2 1.0645161;Four-Faith-2 1.5806452;Four-Faith-3 1.2580645;
TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;TP-LINK_5958 1.4687500;Four-Faith-3 1.2187500;Four-Faith-2 1.5000000;
TP-LINK_5958 1.5161290;TP-LINK_3051 1.0645161;Four-Faith-3 1.2903226;TP-LINK_3625 1.0000000;Four-Faith-2 1.5483871;TP-LINK_35EB 1.1935484;TP-LINK_E7D2 1.0322581;
TP-LINK_35EB 1.1935484;TP-LINK_5958 1.5161290;Four-Faith-3 1.2580645;TP-LINK_E7D2 1.0645161;Four-Faith-2 1.5806452;TP-LINK_3051 1.0967742;TP-LINK_3625 1.0000000;
TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;Four-Faith-2 1.5625000;TP-LINK_35EB 1.1562500;Four-Faith-3 1.2187500;TP-LINK_3051 1.0312500;TP-LINK_5958 1.5312500;
TP-LINK_5958 1.5161290;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.1935484;Four-Faith-3 1.2580645;TP-LINK_3051 1.0645161;TP-LINK_E7D2 1.0967742;Four-Faith-2 1.4838710;
TP-LINK_5958 1.5000000;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0312500;Four-Faith-3 1.2187500;Four-Faith-2 1.5937500;
TP-LINK_3625 1.0000000;Four-Faith-2 1.5312500;TP-LINK_35EB 1.1562500;TP-LINK_3051 1.0312500;TP-LINK_E7D2 1.0312500;Four-Faith-3 1.2187500;TP-LINK_5958 1.4687500;
TP-LINK_5958 1.4687500;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0000000;Four-Faith-2 1.5312500;TP-LINK_35EB 1.1562500;Four-Faith-3 1.2187500;TP-LINK_3051 1.0000000;
TP-LINK_3625 1.0000000;TP-LINK_5958 1.4687500;Four-Faith-2 1.5312500;TP-LINK_3051 1.0312500;Four-Faith-3 1.2187500;TP-LINK_35EB 1.1562500;TP-LINK_E7D2 1.0312500;
TP-LINK_E7D2 1.0625000;TP-LINK_35EB 1.1250000;TP-LINK_5958 1.4687500;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0000000;Four-Faith-2 1.5312500;Four-Faith-3 1.2500000;
TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;TP-LINK_3051 1.0312500;Four-Faith-2 1.5312500;TP-LINK_35EB 1.1562500;TP-LINK_5958 1.5000000;Four-Faith-3 1.1250000;
Four-Faith-2 1.5625000;TP-LINK_E7D2 1.0312500;TP-LINK_5958 1.4687500;TP-LINK_3051 1.0312500;TP-LINK_35EB 1.1562500;Four-Faith-3 1.2187500;TP-LINK_3625 1.0000000;
TP-LINK_E7D2 1.0645161;TP-LINK_35EB 1.1935484;TP-LINK_3051 1.0645161;Four-Faith-2 1.5161290;Four-Faith-3 1.2903226;TP-LINK_5958 1.5161290;TP-LINK_3625 1.0000000;
TP-LINK_3051 1.0312500;TP-LINK_35EB 1.1562500;Four-Faith-3 1.2500000;TP-LINK_5958 1.5000000;Four-Faith-2 1.5937500;TP-LINK_E7D2 1.0312500;TP-LINK_3625 1.0000000;
TP-LINK_5958 1.5000000;Four-Faith-3 1.2187500;TP-LINK_3051 1.0312500;Four-Faith-2 1.5937500;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1562500;
TP-LINK_3051 1.0000000;TP-LINK_3625 1.0000000;TP-LINK_5958 1.4687500;TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1562500;Four-Faith-3 1.1250000;Four-Faith-2 1.5937500;
TP-LINK_E7D2 1.0645161;TP-LINK_35EB 1.1935484;TP-LINK_5958 1.5161290;TP-LINK_3625 1.0000000;Four-Faith-2 1.6129032;Four-Faith-3 1.2580645;TP-LINK_3051 1.0322581;
TP-LINK_3051 1.0645161;Four-Faith-2 1.5483871;TP-LINK_5958 1.5806452;TP-LINK_E7D2 1.0645161;TP-LINK_35EB 1.1935484;TP-LINK_3625 1.0000000;Four-Faith-3 1.2580645;
TP-LINK_35EB 1.1935484;Four-Faith-3 1.2580645;TP-LINK_3051 1.0645161;TP-LINK_3625 1.0000000;TP-LINK_5958 1.5806452;Four-Faith-2 1.5483871;TP-LINK_E7D2 1.0645161;
TP-LINK_E7D2 1.0312500;TP-LINK_35EB 1.1250000;TP-LINK_3625 1.0000000;TP-LINK_5958 1.4375000;Four-Faith-2 1.5312500;Four-Faith-3 1.2187500;TP-LINK_3051 1.0312500;
TP-LINK_35EB 1.1250000;TP-LINK_3625 1.0000000;Four-Faith-3 1.2187500;TP-LINK_E7D2 1.0312500;TP-LINK_5958 1.4375000;Four-Faith-2 1.5312500;TP-LINK_3051 1.0312500;
Four-Faith-2 1.4857143;TP-LINK_3051 1.0000000;TP-LINK_35EB 1.1714286;Four-Faith-3 1.2000000;TP-LINK_5958 1.3714286;TP-LINK_3625 1.0285714;TP-LINK_E7D2 1.2571429;
TP-LINK_E7D2 1.1666667;TP-LINK_35EB 1.1944444;TP-LINK_5958 1.2500000;TP-LINK_3625 1.0277778;Four-Faith-2 1.3611111;TP-LINK_3051 1.0000000;Four-Faith-3 1.1666667;
Four-Faith-2 1.4545455;TP-LINK_35EB 1.1818182;Four-Faith-3 1.2424242;TP-LINK_3051 1.0000000;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0606061;TP-LINK_5958 1.3636364;
Four-Faith-3 1.3870968;TP-LINK_E7D2 1.1290323;Four-Faith-2 1.5483871;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.3225806;TP-LINK_5958 1.4838710;TP-LINK_3051 1.0967742;
Four-Faith-2 1.4848485;Four-Faith-3 1.3030303;TP-LINK_35EB 1.1818182;TP-LINK_3051 1.0303030;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0606061;TP-LINK_5958 1.3636364;
TP-LINK_3051 1.0937500;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0937500;TP-LINK_35EB 1.2500000;Four-Faith-3 1.3437500;Four-Faith-2 1.5000000;TP-LINK_5958 1.4062500;
TP-LINK_3625 1.0000000;TP-LINK_5958 1.5161290;Four-Faith-3 1.3870968;Four-Faith-2 1.5806452;TP-LINK_3051 1.0967742;TP-LINK_E7D2 1.1290323;TP-LINK_35EB 1.2258065;
TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0937500;TP-LINK_35EB 1.2500000;Four-Faith-3 1.2812500;TP-LINK_3051 1.0625000;Four-Faith-2 1.3437500;TP-LINK_5958 1.4062500;
Four-Faith-2 1.4375000;TP-LINK_35EB 1.2187500;Four-Faith-3 1.2500000;TP-LINK_5958 1.4375000;TP-LINK_3051 1.0937500;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0937500;
Four-Faith-2 1.4062500;TP-LINK_35EB 1.1875000;TP-LINK_3051 1.0625000;TP-LINK_E7D2 1.0937500;Four-Faith-3 1.2500000;TP-LINK_3625 1.0000000;TP-LINK_5958 1.4062500;
TP-LINK_E7D2 1.0937500;Four-Faith-3 1.3125000;TP-LINK_3051 1.0937500;TP-LINK_3625 1.0000000;Four-Faith-2 1.5312500;TP-LINK_35EB 1.2500000;TP-LINK_5958 1.4062500;
TP-LINK_3051 1.0625000;Four-Faith-2 1.3437500;TP-LINK_5958 1.4062500;TP-LINK_35EB 1.2500000;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0937500;Four-Faith-3 1.2812500;
Four-Faith-2 1.5312500;TP-LINK_5958 1.4062500;TP-LINK_E7D2 1.0937500;Four-Faith-3 1.3125000;TP-LINK_3051 1.0312500;TP-LINK_3625 1.0000000;TP-LINK_35EB 1.2812500;
TP-LINK_5958 1.3636364;TP-LINK_3625 1.0000000;TP-LINK_E7D2 1.0909091;TP-LINK_3051 1.0606061;Four-Faith-3 1.3030303;Four-Faith-2 1.4848485;TP-LINK_35EB 1.2424242;
TP-LINK_35EB 1.2500000;TP-LINK_E7D2 1.0625000;Four-Faith-2 1.5312500;Four-Faith-3 1.3437500;TP-LINK_5958 1.4062500;TP-LINK_3625 1.0000000;TP-LINK_3051 1.0937500;
TP-LINK_3625 1.0000000;Four-Faith-2 1.5312500;TP-LINK_5958 1.4062500;TP-LINK_E7D2 1.1250000;TP-LINK_3051 1.0937500;TP-LINK_35EB 1.2187500;Four-Faith-3 1.3437500;
